"4312","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4313","ALPIARCA","2090-063 ALPIARCA"
"4314","-","-"
"4315","MUGE","2125 MARINHAIS"
"4316","SAO BARTOLOMEU","6040-074 MARGEM-GAVIAO"
"4318","PAMPILHOSA DA SERRA","4820 PAMPILHOSA DA SERRA"
"4319","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4320","SANTAREM","2000 SANTAREM"
"4321","ALMEIRIM","2080 ALMEIRIM"
"4322","VALE DE FIGUEIRA","2000-718 SANTAREM"
"4323","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4324","ALMEIRIM","2080 ALMEIRIM"
"4325","GRANHO","2125-401 GRANHO"
"4327","ALPIARCA","2090 ALPIARCA"
"4328","ALMEIRIM","2080 ALMEIRIM"
"4329","FAZENDAS DE ALMEIRIM","2080-600 ALMEIRIM"
"4330","ALPIARCA","2090 ALPIARCA"
"4331","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4332","-","7570 GRANDOLA"
"4333","GOUXARIA - ALPIARCA","2090-ALPIARCA"
"4334","N. 11 - 2. ESQ.","7800 BEJA"
"4335","ALVEGA","2200 ABRANTES"
"4336","-","2040-041 ARRUDA DOS PISOES"
"4337","ULME","2140 CHAMUSCA"
"4338","-","2000 SANTAREM"
"4339","FRADE DE BAIXO","2090 ALPIARCA"
"4340","MARIANOS","2080 ALMEIRIM"
"4341","ALMEIRIM","2080 ALMEIRIM"
"4342","LAMAROSA","2000-120 ABITOREIRAS"
"4343","ALPIARCA","2090 ALPIARCA"
"4344","CASEVEL","2000 SANTAREM"
"4346","-","2000 SANTAREM"
"4347","FAZENDAS DE ALMEIRIM","2080-631 FAZENDAS DE ALMEIIRM"
"4348","CHOUTO","2140 CHAMUSCA"
"4349","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4350","AZAMBUJA","2050 AZAMBUJA"
"4351","-","7750 MERTOLA"
"4352","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4353","SANTAREM","2000 SANTAREM"
"4354","CHOUTO","2140 CHAMUSCA"
"4355","-","2400-004 LEIRIA"
"4356","ALMEIRIM","2080 ALMEIRIM"
"4357","CASEVEL","2000-461 SANTAREM"
"4358","ALMEIRIM","2080 ALMEIRIM"
"4359","ALPIARCA","2090 ALPIARCA"
"4360","PORTO DE MUGE - VALADA","2070 VALADA"
"4361","ENTRNCAMENTO","2330-106 ENTRNCAMENTO"
"4362","DT.","2070-089 CARTAXO"
"4363","PEDRALVA","3781-902 PAREDES DO BAIRRO"
"4364","ABRANTES","2200 ABRANTES"
"4365","LAMAROSA","2100 CORUCHE"
"4366","CASEVEL","2000 SANTAREM"
"4367","-","2080-329 BENFICA DO RIBATEJO"
"4368","-","2080 ALMEIRIM"
"4369","CORTICOIS - BENF.RIBATEJO","2080 ALMEIRIM"
"4370","-","AMENDOA"
"4371","BISCAINHO","2100 CORUCHE"
"4372","GOIS","3330 GOIS"
"4373","CARREGUEIRA","2140 CARREGUEIRA"
"4374","-","2100 CORUCHE"
"4375","CHOUTO","2140 CHOUTO"
"4376","-","7002-504 EVORA"
"4377","ALMEIRIM","2080-078 ALMEIRIM"
"4378","GOUXARIA","2090 ALPIARCA"
"4379","ALMEIRIM","2080 ALMEIRIM"
"4380","FRADE DE BAIXO","2090 ALPIARCA"
"4381","FOROS DE BENFICA","2080 FOROS DE BENFICA"
"4382","SARDOAL","2230 SARDOAL"
"4383","-","7440 ALTER DO CHAO"
"4384","-","2630-157 ALENQUER"
"4385","CORTICOIS","2080 ALMEIRIM"
"4386","AZERVEIRA","2100 CORUCHE"
"4387","CARTAXO","2070 CARTAXO"
"4388","LISBOA","1070-072 LISBOA"
"4389","ALCANHOES","2000 ALCANHOES"
"4390","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4391","FOROS DE SALVATERRA","2120 SALVATERRA DE MAGOS"
"4392","-","2000-350 ALCANHOES"
"4393","FRAZAO","2100 CORUCHE"
"4394","COUCO","2100-316 COUCO"
"4395","VIVENDA OLIVEIRA - UNHOS","2685 SACAVEM"
"4396","-","2125-114 MARINHAIS"
"4397","VALADA","2077 VALADA"
"4398","LAMAROSA","2100 CORUCHE"
"4399","-","2685-222 PORTELA LRS"
"4400","ALMARELEJA","7885 ALMARELEJA"
"4401","CASAL FIDALGO - PORTO DE MUGE","2070-503 VALADA"
"4402","CHAMUSCA","2140 CHAMUSCA"
"4403","PACOS NEGROS","2080 PACOS NEGROS"
"4404","ALPIARCA","2090-089 ALPIARCA"
"4405","-","-"
"4406","-","2070 VILA CHA DE OURIQUE"
"4407","CARTAXO","2070 CARTAXO"
"4408","-","2090-084 ALPIARCA"
"4409","3640 307 VILA DA PONTE","SERNANCELHR PORTUGAL"
"4410","CARTAXO","2070 CARTAXO"
"4411","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4412","FAJARDA","2100-509 CORUCHE"
"4413","S.VICENTE DO PAUL","2035 S.VICENTE DO PAUL"
"4414","TORRE DO BISPO","2000 SANTAREM"
"4415","ALMEIRIM","2080 ALMEIRIM"
"4416","CARREGUEIRA","2140 CHAMUSCA"
"4417","-","2120-193 FOROS DE SALVATERRA"
"4418","MARIANOS","2080 MARIANOS"
"4419","ALMEIRIM","2080 ALMEIRIM"
"4420","-","-"
"4421","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4422","ALMEIRIM","2080-ALMEIRIM"
"4423","ALPIARCA","2090 ALPIARCA"
"4424","NADRUPE","2530-184 LOURINHA"
"4425","MORA","7490 MORA"
"4426","ARNEIRO DAS MILHARICAS","2000-433 ARNEIRO DAS MILHARICOS"
"4427","ALVEGA","2205-116 ALVEGA"
"4428","-","2002 SANTAREM CODEX"
"4429","RIACHOS","2350-293 TORRES NOVAS"
"4430","VAL VERDE","6230 FUNDAO"
"4431","CORTICOIS","2080-398 ALMEIRIM"
"4432","RIACHOS","2350 RIACHOS"
"4433","DELONDO","2300 TOMAR"
"4434","-","6060 IDANHA A NOVA"
"4435","ACHETE","2000 ACHETE"
"4436","OLIVAL BASTO","2675-037 ODIVELAS"
"4437","QUINTA DA AMIEIRA, N. 48","2120-063 SALVATERRA DE MAGOS"
"4438","CARTAXO","2070 CARTAXO"
"4440","-","2090 ALPIARCA"
"4441","TORRE DA GADANHA","7050-601 MONTEMOR O NOVO"
"4442","MARINHAIS","2120 MARINHAIS"
"4443","REBOCHO","2100-040 CORUCHE"
"4444","-","2120-066 SALVATERRA DE MAGOS"
"4445","CABANAS DO CHAO","2580 ALENQUER"
"4446","-","2140 CHAMUSCA"
"4447","ALCOROCHEL","2350 TORRES NOVAS"
"4448","-","2260 PRAIA DO RIBATJO"
"4449","APARTADO 280","2874-908 MONTIJO"
"4450","PACO DOS NEGROS","2080 ALMEIRIM"
"4451","VALE FORMOSO","6200-801 VALE FORMOSO"
"4452","SANTAREM","2000 SANTAREM"
"4454","MARINHAIS","2125-120 MARINHAIS"
"4455","ACHETE","2000 SANTAREM"
"4456","ALPIARCA","2090 ALPIARCA"
"4457","ROSSIO AO SUL DO TEJO","2200 ABRANTES"
"4458","FRAGUAS","2040 RIO MAIOR"
"4459","MARINHAIS","2125-162 MARINHAIS"
"4460","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4461","ALPIARCA","2090- ALPIARCA"
"4462","SANTAREM","2000-903 SANTAREM"
"4463","ALDEIA DE ALEM","2025-121 ALCANEDE"
"4465","AZINHAGA","2150 AZINHAGA"
"4466","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4467","-","2130 BENAVENTE"
"4468","ALMEIRIM","2080 ALMEIRIM"
"4469","CARTAXO","2070 CARTAXO"
"4470","ALMEIRIM","2080 ALMEIRIM"
"4471","ALPIARCA","2090 ALPIARCA"
"4472","APT. 48","2080 ALMEIRIM"
"4473","ALMEIRIM","2080 ALMEIRIM"
"4474","VALE FIGUEIRA","2000 SANTAREM"
"4475","SAO VICENTE DO PAUL","2000 SANTAREM"
"4476","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4477","ALMEIRIM","2080 ALMEIRIM"
"4478","PEGO","2205-338 PEGO"
"4479","ALPIARCA","2090-036 ALPIARCA"
"4480","-","2090 ALPIARCA"
"4481","ALPIARCA","2090 ALPIARCA"
"4482","MARINHAIS","2125-113 MARINHAIS"
"4483","PERNES","2000 PERNES"
"4484","VILA CHA DE OURIQUE","2070 VILA CHA DE OURIQUE"
"4485","VALE DE SANTAREM","2000 SANTAREM"
"4486","ALCANENA","2380 ALCANENA"
"4487","MUGE","2125 MARINHAIS"
"4488","ALMEIRIM","2080 ALMEIRIM"
"4489","S.VICENTE PAUL","2000 SANTAREM"
"4490","ALMEIRIM","2080 ALMEIRIM"
"4491","VALE CAVALOS","2140 CHAMUSCA"
"4492","ALMEIRIM","2080 ALMEIRIM"
"4493","ROMEIRA","2000 SANTAREM"
"4494","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4495","PONTE DE VAGOS","3840-326 PONTE DE VAGOS"
"4496","RIO MAIOR","2040 RIO MAIOR"
"4497","TORRE DO BISPO","2000 SANTAREM"
"4498","ALPIARCA","2090 ALPIARCA"
"4499","-","7090 ALCACOVAS"
"4500","FOROS DE SALVATERRA","2120-210 FOROS DE SALVATERRA"
"4501","SANTAREM","2000 SANTAREM"
"4502","FOROS DE SALVATERRA","2120-186  FOROS DE SALVATERRA"
"4503","SANTO ESTEVAO","BENAVENTE"
"4504","OUTEIRO DA VARZEA","2205-016 VARZEA-STR."
"4505","MUGE","2125 MARINHAIS"
"4506","CELA","2460-352 ALCOBACA"
"4507","PORTO DE MUGE","2070-503 VALADA  CARTAXO"
"4508","ALMEIRIM","2080 ALMEIRIM"
"4509","FOROS DE BENFICA","2080 BENFICA DO RIBATEJO"
"4510","-","2080 ALMEIRIM"
"4511","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"4512","LAMAROSA","2100 CORUCHE"
"4513","ALMEIRIM","2080 ALMEIRIM"
"4514","ALPIARCA","2090 ALPIARCA"
"4515","ALPIARCA","2090 ALPIARCA"
"4516","TREMEZ","2025 TREMEZ"
"4517","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4518","SALVATERRA DE MAGOS","2120 SALVATERRA DE MAGOS"
"4519","ACHETE","2000 SANTAREM"
"4520","TAPADA","2080 ALMEIRIM"
"4522","-","2100 CORUCHE"
"4523","ALMEIRIM","2080 ALMEIRIM"
"4524","FOROS DE SALVATERRA","2120-216 SALVATERRA DE MAGOS"
"4525","AZAMBUJA","2065-562 VILA NOVA SAO PEDRO"
"4527","VALE DE CAVALOS","2140 CHAMUSCA"
"4528","S.VICENTE DO PAUL","2000 PERNES"
"4529","LISBOA","1050-189 LISBOA"
"4530","ALMEIRIM","2080 ALMEIRIM"
"4531","FRADE DE CIMA","2090 ALPIARCA"
"4532","CASALINHO","2090 ALPIARCA"
"4533","AZEITADA","2080 BENFICA DO RIBATEJO"
"4534","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"4535","ALMEIRIM","2080 ALMEIRIM"
"4536","FAZENDAS DE ALMEIRIM","2080 FAZENDAS DE ALMEIRIM"
"4537","COUTADA VELHA","2130-226 BENAVENTE"
"4538","ALMEIRIM","2080 ALMEIRIM"
"4539","EREIRA","2070 CARTAXO"
"4540","SANTAREM","2000 SANTAREM"
"4541","MANIQUE DO INTENDENTE","2065 MANIQUE DO INTENDENTE"
"4542","TREMEZ","2025-564 TREMEZ"
"4543","PEROFILHO","2000 SANTAREM"
"4544","-","9760-438 PRAIA DA VITORIA"
"4545","TREMEZ","2025 TREMEZ"
"4546","ALPIARCA","2090 ALPIARCA"
"4547","BENAVENTE","2130 BENAVENTE"
"4548","ALMEIRIM","2080 ALMEIRIM"
"4549","ARNEIRO DAS MILHARICAS","2000 SANTAREM"
"4550","ALPIARCA","2090 ALPIARCA"
"4551","ALCANHOES","2000 SANTAREM"
"4552","SANTAREM","-"
"4553","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4554","ACHETE","2000-346 ACHETE"
"4555","ALMEIRIM","2080 ALMEIRIM"
"4556","-","2135 SAMORA CORREIA"
"4557","ALPIARCA","2090 ALPIARCA"
"4558","FRADE DE BAIXO","2090 ALPIARCA"
"4559","ALPIARCA","2070 ALPIARCA"
"4560","PACO DOS NEGROS","2080 ALMEIRIM"
"4561","ROMEIRA","2000 SANTAREM"
"4562","ROMEIRA","2000 ROMEIRA"
"4563","GRANHO","2125 MARINHAIS"
"4564","GOLEGA","2150 GOLEGA"
"4565","PARREIRA","2140 CHAMUSCA"
"4566","ALPIARCA","2090 ALPIARCA"
"4567","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4568","ALPIARCA","2090 ALPIARCA"
"4569","-","2660-196 SANTO ANTAO DO TOJAL"
"4570","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4571","SAO VICENTE DO PAUL","2000 SANTAREM"
"4572","STA. JUSTA","2115 COUCO"
"4573","ALMEIRIM","2080 ALMEIRIM"
"4574","SANTAREM","2000 SANTAREM"
"4575","CORUCHE","2100 CORUCHE"
"4576","RIBEIRA DE SANTAREM","2000 SANTAREM"
"4577","VILA NOVA DO COITO","2000 VILA NOVA DO COITO"
"4578","COUCO","2115 COUCO"
"4580","CHAMUSCA","2140-127 CHAMUSCA"
"4581","LAPA","2070 CARTAXO"
"4582","CARREGUEIRA","2140 CHAMUSCA"
"4583","ACHETE","2000 SANTAREM"
"4584","SANTAREM","2000 SANTAREM"
"4585","CARREGADO","2580 CARREGADO"
"4587","CHAMUSCA","2140 CHAMUSCA"
"4588","PEROFILHO","2005-004 SANTAREM"
"4589","ALPIARCA","2090 ALPIARCA"
"4590","ALMEIRIM","2080 ALMEIRIM"
"4591","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4592","PARREIRA","2140 CHAMUSCA"
"4593","ALMEIRIM","2080 ALMEIRIM"
"4595","ALMEIRIM","2080 ALMEIRIM"
"4596","VARZEA","2000 SANTAREM"
"4597","ALMEIRIM","2080 ALMEIRIM"
"4598","LISBOA","1050 LISBOA"
"4599","ALDEIA GAVINHA","2850 ALDEIA GAVINHA"
"4600","ALDEIA GAVINHA","2580 ALDEIA GAVINHA"
"4601","FOROS DE SALVATERRA","2120 FOROS DE SALVATERRA"
"4602","GRAINHO","2000 SANTAREM"
"4603","CALDAS DA RAINHA","2500 CALDAS DA RAINHA"
"4604","ALPIARCA","2090 ALPIARCA"
"4605","PACO DOS NEGROS","2080 ALMEIRIM"
"4606","VALE DE CAVALOS","2140 CHAMUSCA"
"4607","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4608","CASALINHO","2090 ALPIARCA"
"4609","REGUENGO","2070-505 VALADA"
"4610","S. MAGOS","2120      S. MAGOS"
"4611","BAIRRO COVA DA FAIA","2125 MUGE"
"4612","ALMEIRIM","2080"
"4613","FOROS DE BENFICA","2080 BENFICA DO RIBATEJO"
"4614","TAPADA","2080 ALMEIRIM"
"4615","-","2005-092 MOCARRIA"
"4616","ALPIARCA","2090 ALPIARCA"
"4617","MARIANOS","2080 ALMEIRIM"
"4618","BENAVENTE","2130 BENAVENTE"
"4619","-","2080-329 BENFICA DO RIBATEJO"
"4620","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4621","ALPIARCA","2090 ALPIARCA"
"4622","MARINHAIS","2125-181 MARINHAIS"
"4623","PRADO","2025 ALCENEDE"
"4624","PORTALEGRE","7300 PORTALEGRE"
"4625","MARINHAIS","2125    MARINHAIS"
"4626","-","7580-610 COMPORTA"
"4627","-","-"
"4628","LAPA","2070 CARTAXO"
"4629","MUGE","2125 MARINHAIS"
"4630","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4631","ALMEIRIM","2080 ALMEIRIM"
"4632","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4633","-","2150 021 AZINHAGA"
"4634","PACO DOS NEGROS","2080 ALMEIRIM"
"4635","AVIS","7480 AVIS"
"4636","RAPOSA","2080 ALMEIRIM"
"4637","VALE DE SANTAREM","2005-033 VALE DE SANTAREM"
"4638","ARNEIRO DAS MILHARICAS","2000 SANTAREM"
"4640","ALMEIRIM","2080 ALMEIRIM"
"4641","ALPIARCA","2090 ALPIARCA"
"4642","CHAMUSCA","2140 -056 CHAMUSCA"
"4643","-","7800-083 BEJA"
"4644","CX.POSTAL 46","7750-056 MERTOLA"
"4645","FOROS DE BENFICA","2080-400 BENFICA DO RIBATEJO"
"4646","ALCANHOES","2000 SANTAREM"
"4647","ALCANHOES","2000 SANTAREM"
"4648","MOSTEIROS","2025 ALCANEDE"
"4649","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4650","CORUCHE","2100 CORUCHE"
"4651","CARREGUEIRA","2140 CAHMUSCA"
"4652","ALCANHOES","2000 SANTAREM"
"4653","ALMEIRIM","2080 ALMEIRIM"
"4654","-","2080 014 ALMEIRIM"
"4655","ABITUREIRAS","-"
"4656","-","-"
"4657","-","-"
"4658","ACHETE","2000-343 ACHETE"
"4659","CHAMUSCA","2140 CHAMUSCA"
"4660","ALMEIRIM","2080 ALMEIRIM"
"4661","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4662","FAJARDA","2100 CORUCHE"
"4663","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4664","ABRANTES","2200 ABRANTES"
"4665","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4666","ALMEIRIM","2080 ALMEIRIM"
"4667","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4668","ALMEIRIM","2080 ALMEIRIM"
"4669","ALMEIRIM","2080 ALMEIRIM"
"4670","BAIRRO DA AREIA","2100-018 CORUCHE"
"4671","ALMEIRIM","2080 ALMEIRIM"
"4672","GLORIA DO RIBATEJO","2125 MARINHAIS"
"4673","-","-"
"4674","FOROS DE BENFICA","2080 BENFICA DO RIBATEJO"
"4675","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4676","-","2150 021 AZINHAGA"
"4677","GRANHO","2125 MARINHAIS"
"4679","ALPIARCA","2090 ALPIARCA"
"4680","ALMEIRIM","2080 ALMEIRIM"
"4681","MARINHAIS","2125 MARINHAIS"
"4682","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4683","ALPIARCA","2090 ALPIARCA"
"4684","ALMEIRIM","2080 ALMEIRIM"
"4685","BATAO","7580 GRANDOLA"
"4686","-","2150 - 021 AZINHAGA"
"4687","-","1050-087 LISBOA"
"4688","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4689","SESMARIA-MOITA PAREDE","2120-230 FOROS DE SALVATERRA"
"4690","ALPIARCA","2090 ALPIARCA"
"4691","ALMEIRIM","2080-162 ALMEIRIM"
"4692","ALPIARCA","2090 ALPIARCA"
"4693","GLORIA DO RIBATEJO","2125-031 GLORIA DO RIBATEJO"
"4694","-","-"
"4695","-","-"
"4696","OTA","2580-241 OTA"
"4697","MALHADA ALTA","2100 CORUCHE"
"4698","ALPIARCA","2090 ALPIARCA"
"4699","MANIQUE DO INTENDENTE","2065 MANIQUE DO INTENDENTE"
"4700","S. DOMINGOS","2000 SANTAREM"
"4701","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4702","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4703","S. DOMINGOS","2000 SANTAREM"
"4704","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4705","MINDE","2395 MINDE"
"4706","-","2000-701 SAO VICENTE DO PAUL"
"4707","ZEBRINHO","2100-407 CORUCHE"
"4708","ALMEIRIM","2080 ALMEIRIM"
"4709","MUGE","2125 MARINHAIS"
"4710","ALCANEDE","2025 ALCANEDE"
"4711","CASTELO BRANCO","6000 CASTELO BRANCO"
"4712","BENFICA DO RIBATEJO","2080-398 BENFICA DO RIBATEJO"
"4713","ALMEIRIM","2080 ALMEIRIM"
"4714","CORUCHE","2100-134 CORUCHE"
"4715","RAPOSA","2080 ALMEIRIM"
"4716","VILA FRANCA DE XIRA","2600-999 VILA FRANCA DE XIRA"
"4717","AZAMBUJA","2050 AZAMBUJA"
"4718","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4719","ALPIARCA","2090 ALPIARCA"
"4720","SANTAREM","2000 SANTAREM"
"4721","APT. 717","7780 CASTRO VERDE"
"4722","VILA FRANCA XIRA","2600-999 VILA FRANCA XIRA"
"4723","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4724","LAMAROSA","2100 CORUCHE"
"4725","FRADE DE BAIXO","2090 ALPIARCA"
"4726","AZERVADINHA","2100 CORUCHE"
"4727","VALE DE CAVALOS","2140-410 VALE DE CAVALOS"
"4728","ALPIARCA","2090 ALPIARCA"
"4729","ALPIARCA","2090 ALPIARCA"
"4730","-","2140 CHAMUSCA"
"4731","FONTAINHAS","2000 SANTAREM"
"4732","-","2000-384 ALCANHOES"
"4733","GOUXARIA","2090 ALPIARCA"
"4734","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4735","SECORIO","2000 SANTAREM"
"4736","-","1200 LISBOA"
"4737","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4738","ALMEIRIM","2080 ALMEIRIM"
"4739","VALE DE CAVALOS","2140 VALE DE CAVALOS"
"4741","LAMAROSA","2100 CORUCHE"
"4742","ALMEIRIM","2080 ALMEIRIM"
"4743","-","2150 GOLEGA"
"4744","TREMES","2025 ALCANEDE"
"4746","POMBALINHO","2150-092 GOLEGA"
"4747","VERDELHO","2000-345 ACHETE"
"4748","RIO MIOR","2040 RIO MAIOR"
"4749","ALCANHOES","2000 ALCANHOES"
"4750","ACHETE","2000-326 SANTAREM"
"4751","PARREIRA","2140 CHAMUSCA"
"4752","PARREIRA","2140 CHAMUSCA"
"4753","LAMAROSA","2100 CORUCHE"
"4754","LAMAROSA","2100 CORUCHE"
"4755","ALCANHOES","2000 SANTAREM"
"4756","ALPIARCA","2090 ALPIARCA"
"4757","CARTAXO","2070 CARTAXO"
"4758","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4759","ALPIARCA","2090 ALPIARCA"
"4761","ALPIARCA","2090 ALPIARCA"
"4762","ALMEIRIM","2080 ALMEIRIM"
"4763","MARIANOS","2080 ALMEIRIM"
"4764","ALPIARCA","2090 ALPIARCA"
"4765","ALMEIRIM","2080 ALMEIRIM"
"4766","S. MAGOS","2120-017 SALVATERRA DE MAGOS"
"4767","ALMEIRIM","2080 ALMEIRIM"
"4768","FILHOES","2380 ALCANENA"
"4769","CASAL NOVO","2000 ALCANHOES"
"4770","CORUCHE","2100 CORUCHE"
"4771","GLORIA DO RIBATEJO","2125 MARINHAIS"
"4772","-","2100-049 CORUCHE"
"4773","ALPIARCA","2090 ALPIARCA"
"4774","CABECO GORDO","2451 CASEVEL - SANTAREM"
"4775","SALVATERRA DE MAGOS","2120-016 SALVATERRA DE MAGOS"
"4776","GRANHO","2125 MARINHAIS"
"4777","ALMEIRIM","2080 ALMEIRIM"
"4778","SANTAREM","2000 SANTAREM"
"4779","ALMEIRIM","2080 ALMEIRIM"
"4780","LISBOA","1000 LISBOA"
"4781","-","-"
"4782","MUGE","2125 MARINHAIS"
"4783","AVIS","7480-163 AVIS"
"4784","ALMEIRIM","2080 -    ALMEIRIM"
"4786","ATOUGUIA DA BALEIA","2525-485 ATOUGUIA DA BALEIA"
"4787","FOROS DO ARRAO","7425-210 FOROS DO ARRAO"
"4788","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"4789","LAMAROSA","2100 CORUCHE"
"4790","ALMEIRIM","2080 ALMEIRIM"
"4791","ARRUDA DOS VINHOS","2630 ARRUDA DOS VINHOS"
"4792","APARTADO 666","P-2795-653 CARNAXIDE"
"4793","ACHETE","2238 ACHETE"
"4794","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4795","VALE DE SANTAREM","2000 SANTAREM"
"4796","CORTICOIS","2080 BENFICA DO RIBATEJO"
"4797","-","2080-302 BENFICA DO RIBATEJO"
"4798","ALMEIRIM","2080 ALMEIRIM"
"4799","ALMEIRIM","2080 ALMEIRIM"
"4800","F. SALVATERRA","2120-180 FOROS DE SALVATERRA"
"4801","VALE DE CAVALOS","2140 VALE DE CAVALOS"
"4802","ALPIARCA","2090 ALPIARCA"
"4803","FONTAINHAS","2005-304 SANTAREM"
"4804","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4805","CHAMUSCA","2140 CHAMUSCA"
"4806","ALPIARCA","2090 ALPIARCA"
"4807","ALPIARCA","2090 ALPIARCA"
"4808","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4809","CELA VELHA","2460-353 CELA ACB"
"4810","TORRES NOVAS","2350 TORRES NOVAS"
"4811","ALMEIRIM","2080 ALMEIRIM"
"4812","CORTICOIS","2080-393 BENFICA DO RIBATEJO"
"4813","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4814","CARREGUEIRA","2140 CHAMUSCA"
"4815","S. MAGOS","2120-066 S. MAGOS"
"4816","ALPIARCA","2090-243EIRIM"
"4817","PARREIRA","2140 CHAMUSCA"
"4818","TORRES VEDRAS","2560 TORRES VEDRAS"
"4821","MALAQUEIJO","2140 RIO MAIOR"
"4822","ALMEIRIM","2080-107 ALMEIRIM"
"4823","MONTINHO DOS PEGOS","2100 CORUCHE"
"4824","-","1700-243 LISBOA"
"4825","ALPIARCA","2090 ALPIARCA"
"4826","PACOS DOS NEGRO","2080 ALMEIRIM"
"4827","MORA","7490-909 MORA"
"4828","CALHETA","3970 MADEIRA"
"4830","ALMEIRIM","2080 ALMEIRIM"
"4831","SANTAREM","2005-328 SANTAREM"
"4832","GRANHO","2125-401 GRANHO"
"4833","-","LISBOA"
"4835","ALPIARCA","2090 ALPIARCA"
"4836","-","2100 CORUCHE"
"4837","ALPIARCA","2090-118 ALPIARCA"
"4838","PARREIRA","2140-514 PARREIRA"
"4839","JARDIM DE BAIXO - LT 22","2000 SANTAREM"
"4840","SANTAREM","2005-354 SANTAREM"
"4841","ELVAS","7350-466 ELVAS"
"4842","LISBOA","1049-045 LISBOA"
"4843","ALMEIRIM","2080 ALMEIRIM"
"4844","ALPIARCA","2090 ALPIACA"
"4845","FAZENDAS DE ALMEIRIM","2080 ALMEIRIM"
"4846","-","1700-180 LISBOA"
"4847","GRANHO","2125 MARINHAIS"
"4848","ALPIARCA","2090 ALPIARCA"
"4849","BENFICA DO RIBATEJO","2080 ALMEIRIM"
"4850","VALE DE FIGUEIRA","2000 SANTAREM"
"4851","ALMEIRIM","2080-070 ALMEIRIM"
"4852","BENFICA DO RIBATEJO","2080 BENFICA DO RIBATEJO"
"4853","GRANHO","2125 MARINHAIS"
"4854","BENFICA DO RIBATEJO","2080-337 BENFICA DO RIBATEJO"
"4855","ALPIARCA","2090 ALPIARCA"
"4856","SALVATERRA DE MAGOS","2120-066 SALVATERRA DE MAGOS"
"4857","BISCAINHO","2100-651 BISCAINHO"
"4858","CHAMUSCA","2140 CHAMUSCA"
"4859","OURIQUE","7670-909 OURIQUE"
"4860","FOROS DE SALVATERRA","2120-192 F.DE SALVATERRA"
"4861","ALCANHOES","2000 ALCANHOES"
"4862","GLORIA DO RIBATEJO","2125 MARINHAIS"
"4863","MUGE","2125 MARINHAIS"
"4864","PERNES","2000 PERNES"
"4865","VERDELHO","2000-345 ACHETE"
"4866","CASALINHO","2090 ALPIARCA"
"4867","ARAZEDE","3140-021 MONTEMOR O VELHO"
"4868","-","2081-341 BENFICA DO RIBATEJO"
"4869","AZAMBUJA","2050 AZAMBUJA"
